     1  0.2589172E-02
     2  0.2254391E-03
     3  0.2156582E-03
     4  0.2163174E-04
     5  0.2090579E-04
     6  0.2114918E-05
     7  0.1882240E-05
     8  0.1797008E-06
     9  0.1558692E-06
    10  0.1616743E-07
    11  0.1492910E-07
    12  0.1107820E-08
    13  0.8800423E-09
    14  0.1079182E-09
    15  0.9947183E-10
